formula_id,variant_id,stock_code,sell_rule,holding_days,signal_count,win_rate,avg_ret,avg_dd,calmar,delay_buy_rate,delay_sell_rate,score,params
gs_pullback_confirm,loose,605088,fixed_60,60,10,1.000000,0.392740,-0.197320,1.990371,0.000000,0.000000,84.251536,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,605088,formula_exit_or_30,30,32,0.531250,0.048381,-0.025100,1.927540,0.031250,0.000000,69.453324,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,strict_two_month_box,605088,fixed_60,60,2,1.000000,0.266650,-0.037150,7.177658,0.000000,0.000000,83.842282,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,classic_capped,605089,formula_exit_or_5,5,42,0.428571,0.002626,-0.021555,0.121838,0.000000,0.000000,34.779428,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,loose,605089,fixed_20,20,8,0.375000,-0.066425,-0.132487,-0.501368,0.000000,0.000000,1.427724,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,wide_band_cooldown,605089,formula_exit_or_5,5,36,0.555556,0.018036,-0.020628,0.874360,0.000000,0.027778,49.778746,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,case_301511_cooldown,605089,fixed_15,15,16,0.625000,0.020200,-0.049394,0.408959,0.062500,0.000000,50.269793,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,classic_capped,605090,fixed_20,20,41,0.512195,0.007559,-0.074034,0.102095,0.000000,0.000000,39.655598,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,605090,fixed_60,60,15,0.866667,0.364047,-0.064500,5.644134,0.000000,0.000000,91.000000,{}
gs_raw_buy,default,605090,fixed_60,60,52,0.653846,0.051896,-0.072173,0.719051,0.019231,0.000000,68.018334,{}
ma_base_breakout,strict_120_180,605090,fixed_60,60,3,1.000000,0.090767,-0.064033,1.417491,0.000000,0.000000,73.245172,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
volume_base_breakout,long_quiet_box,605090,fixed_30,30,8,1.000000,0.165812,-0.048075,3.449038,0.000000,0.000000,89.929754,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,default,605098,fixed_60,60,83,0.626506,0.037133,-0.103894,0.357408,0.036145,0.012048,58.666558,{}
gs_pullback_confirm,loose,605098,fixed_5,5,16,0.625000,0.024000,-0.005081,4.723247,0.000000,0.000000,70.750000,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,fast_x3_cooldown,605098,fixed_60,60,46,0.695652,0.049893,-0.092417,0.539871,0.021739,0.000000,68.298269,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
ma_base_breakout,strict_120_180,605098,fixed_60,60,3,1.000000,0.053067,-0.074100,0.716149,0.000000,0.000000,69.738465,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
volume_base_breakout,case_301511_broad,605098,fixed_60,60,38,0.815789,0.112871,-0.054282,2.079362,0.000000,0.000000,79.870494,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,strict_capped,605099,fixed_60,60,33,0.545455,0.078745,-0.097355,0.808852,0.060606,0.000000,64.801838,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,605099,fixed_5,5,7,0.142857,-0.017714,-0.045757,-0.387137,0.000000,0.000000,10.229463,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,605099,fixed_60,60,31,0.612903,0.049174,-0.120894,0.406756,0.032258,0.000000,64.685394,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,long_quiet_box,605099,fixed_60,60,6,0.666667,0.136167,-0.116733,1.166476,0.000000,0.000000,66.494219,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,strict_capped,605100,fixed_60,60,33,0.545455,0.094558,-0.132027,0.716197,0.000000,0.000000,64.944623,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,605100,fixed_60,60,15,0.733333,0.554480,-0.081913,6.769106,0.000000,0.000000,87.000000,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,605100,fixed_60,60,31,0.709677,0.119900,-0.115177,1.041003,0.000000,0.000000,71.495336,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,default_broad,605100,fixed_60,60,41,0.634146,0.182685,-0.109693,1.665429,0.000000,0.024390,72.107632,{}
activity_breakout,default,605108,fixed_60,60,106,0.509434,0.047540,-0.134648,0.353066,0.028302,0.000000,60.535140,{}
gs_pullback_confirm,default,605108,fixed_60,60,7,1.000000,0.150986,-0.071614,2.108318,0.142857,0.000000,80.849597,{}
gs_raw_buy,default,605108,fixed_60,60,47,0.468085,0.026817,-0.133543,0.200813,0.021277,0.000000,48.242361,{}
volume_base_breakout,default_broad,605108,fixed_30,30,41,0.487805,0.020337,-0.097676,0.208205,0.024390,0.000000,45.599563,{}
activity_breakout,classic_capped,605111,fixed_10,10,57,0.543860,0.051493,-0.068681,0.749745,0.017544,0.000000,64.889074,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_raw_buy,default,605111,fixed_5,5,54,0.537037,0.040765,-0.052635,0.774478,0.000000,0.000000,60.365911,{}
volume_base_breakout,case_301511_cooldown,605111,fixed_5,5,11,0.636364,0.002791,-0.044200,0.063143,0.090909,0.000000,39.892986,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,classic_capped,605116,fixed_60,60,46,0.586957,0.021217,-0.106257,0.199681,0.000000,0.000000,49.215795,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,strict,605116,fixed_60,60,6,0.833333,0.071300,-0.055067,1.294794,0.000000,0.000000,72.135808,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
gs_raw_buy,default,605116,fixed_60,60,50,0.520000,0.014868,-0.103368,0.143836,0.020000,0.000000,43.553178,{}
volume_base_breakout,strict_two_month_box,605116,formula_exit_or_10,10,6,0.500000,0.069583,-0.020917,3.326693,0.000000,0.000000,72.295303,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,strict_capped,605117,fixed_10,10,65,0.600000,0.031232,-0.052274,0.597475,0.015385,0.000000,56.449682,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,605117,fixed_60,60,4,1.000000,0.476100,-0.045750,10.406557,0.000000,0.000000,87.953709,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,wide_band_cooldown,605117,fixed_10,10,36,0.583333,0.043264,-0.044869,0.964217,0.000000,0.000000,63.953030,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,default_broad,605117,fixed_30,30,30,0.533333,0.051450,-0.107230,0.479810,0.000000,0.000000,63.399049,{}
activity_breakout,strict_capped,605118,fixed_60,60,41,0.585366,0.063285,-0.142720,0.443425,0.024390,0.000000,64.534197,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,605118,fixed_60,60,13,1.000000,0.161131,-0.214223,0.752163,0.000000,0.000000,78.760817,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,wide_band_cooldown,605118,fixed_60,60,33,0.727273,0.116118,-0.126673,0.916679,0.000000,0.000000,71.401575,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,strict_two_month_box,605118,formula_exit_or_5,5,6,0.666667,0.050067,-0.030233,1.656009,0.000000,0.000000,68.941881,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,strict_capped,605122,formula_exit_or_5,5,25,0.440000,0.004312,-0.027676,0.155803,0.000000,0.000000,36.135014,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_raw_buy,wide_band_cooldown,605122,formula_exit_or_10,10,41,0.414634,0.014395,-0.036646,0.392812,0.024390,0.024390,41.112840,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
ma_base_breakout,strict_120_180,605122,fixed_5,5,5,1.000000,0.031440,-0.008720,3.605505,0.000000,0.000000,78.168664,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
volume_base_breakout,case_301511_cooldown,605122,formula_exit_or_10,10,14,0.500000,0.010864,-0.036850,0.294825,0.000000,0.000000,41.906266,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,classic_capped,605123,formula_exit_or_15,15,56,0.535714,0.016116,-0.025388,0.634803,0.017857,0.035714,46.767767,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,605123,fixed_5,5,3,0.666667,-0.009100,-0.071300,-0.127630,0.000000,0.333333,22.636236,{}
gs_raw_buy,medium_x3_cooldown,605123,fixed_5,5,42,0.642857,0.023048,-0.035855,0.642805,0.000000,0.000000,54.023549,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,long_quiet_box,605123,fixed_5,5,1,1.000000,0.069700,-0.010300,6.766990,0.000000,0.000000,80.578859,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,default,605128,fixed_60,60,116,0.560345,0.093891,-0.184098,0.510007,0.043103,0.000000,63.929345,{}
gs_raw_buy,medium_x3_cooldown,605128,fixed_15,15,26,0.769231,0.086296,-0.073081,1.180833,0.038462,0.000000,73.596471,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,case_301511_broad,605128,formula_exit_or_10,10,22,0.590909,0.051191,-0.025014,2.046520,0.045455,0.000000,72.505328,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,strict_capped,605133,fixed_60,60,56,0.553571,0.080245,-0.122257,0.656360,0.053571,0.000000,64.353226,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,605133,fixed_15,15,13,0.923077,0.150062,-0.100185,1.497850,0.076923,0.000000,79.412328,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,605133,fixed_20,20,34,0.529412,0.045512,-0.063441,0.717385,0.029412,0.058824,61.342809,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,default_broad,605133,fixed_60,60,34,0.558824,0.096718,-0.125418,0.771165,0.029412,0.000000,65.326411,{}
activity_breakout,classic_capped,605136,formula_exit_or_5,5,58,0.465517,0.000905,-0.042060,0.021521,0.017241,0.017241,34.180880,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,605136,formula_exit_or_10,10,10,0.600000,0.019230,-0.113970,0.168729,0.200000,0.000000,45.758324,{}
gs_raw_buy,default,605136,fixed_60,60,60,0.416667,0.020460,-0.176160,0.116144,0.000000,0.000000,43.310722,{}
volume_base_breakout,strict_two_month_box,605136,fixed_60,60,4,0.750000,0.053400,-0.127825,0.417759,0.000000,0.000000,62.542503,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,strict_capped,605138,fixed_5,5,25,0.600000,0.016308,-0.046156,0.353324,0.040000,0.000000,47.520618,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,strict,605138,formula_exit_or_60,60,5,0.800000,0.033640,-0.139540,0.241078,0.000000,0.000000,56.446530,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
gs_raw_buy,medium_x3_cooldown,605138,fixed_15,15,34,0.529412,0.006468,-0.064929,0.099610,0.029412,0.000000,39.320111,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
ma_base_breakout,strict_120_180,605138,formula_exit_or_5,5,1,0.000000,-0.074900,-0.107600,-0.696097,0.000000,0.000000,-22.901624,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
volume_base_breakout,default_broad,605138,formula_exit_or_10,10,30,0.433333,0.007753,-0.039660,0.195495,0.033333,0.000000,37.520809,{}
activity_breakout,strict_capped,605151,fixed_20,20,34,0.588235,0.020353,-0.090368,0.225224,0.029412,0.000000,48.655531,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,default,605151,fixed_20,20,2,1.000000,0.049500,-0.037500,1.320000,0.000000,0.000000,70.192282,{}
gs_raw_buy,medium_x3_cooldown,605151,fixed_20,20,45,0.466667,0.005911,-0.084762,0.069738,0.022222,0.000000,37.082021,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,case_301511_cooldown,605151,fixed_5,5,26,0.500000,0.005300,-0.038396,0.138035,0.000000,0.000000,38.340173,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,classic_capped,605155,fixed_5,5,34,0.352941,-0.005391,-0.046638,-0.115596,0.058824,0.029412,26.432316,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,605155,fixed_60,60,17,0.764706,0.117241,-0.028106,4.171411,0.000000,0.058824,87.352941,{}
gs_raw_buy,fast_x3_cooldown,605155,fixed_5,5,46,0.586957,0.011191,-0.015541,0.720101,0.000000,0.021739,46.587460,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,case_301511_broad,605155,fixed_60,60,36,0.805556,0.068208,-0.092036,0.741104,0.000000,0.000000,72.872187,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,strict_capped,605158,formula_exit_or_5,5,25,0.480000,0.010528,-0.034304,0.306903,0.040000,0.000000,40.798515,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,605158,formula_exit_or_15,15,13,0.153846,-0.046408,-0.111377,-0.416672,0.000000,0.000000,-0.671824,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,605158,fixed_60,60,38,0.526316,0.025766,-0.116045,0.222033,0.000000,0.000000,49.782535,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,strict_two_month_box,605158,fixed_5,5,7,0.714286,0.037171,-0.043100,0.862446,0.000000,0.000000,61.063093,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,strict_capped,605162,fixed_30,30,26,0.576923,0.019773,-0.099200,0.199325,0.000000,0.000000,48.190858,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,default,605162,fixed_60,60,1,1.000000,0.069800,-0.024700,2.825911,0.000000,0.000000,74.708414,{}
gs_raw_buy,wide_band_cooldown,605162,fixed_60,60,34,0.500000,0.026462,-0.123826,0.213700,0.058824,0.000000,48.711149,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
ma_base_breakout,default,605162,fixed_30,30,3,0.333333,-0.040233,-0.127567,-0.315391,0.000000,0.000000,-0.535902,{}
volume_base_breakout,strict_two_month_box,605162,fixed_10,10,7,0.571429,0.049843,-0.040957,1.216952,0.000000,0.000000,64.885620,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,default,605166,fixed_60,60,56,0.446429,0.030320,-0.130770,0.231855,0.000000,0.000000,49.711955,{}
gs_pullback_confirm,default,605166,fixed_30,30,3,0.000000,-0.014700,-0.278500,-0.052783,0.000000,0.000000,3.543804,{}
gs_raw_buy,medium_x3_cooldown,605166,fixed_20,20,36,0.666667,0.031067,-0.058536,0.530727,0.000000,0.000000,58.186966,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,default_broad,605166,formula_exit_or_5,5,44,0.477273,0.011445,-0.020839,0.549242,0.000000,0.000000,42.787119,{}
activity_breakout,classic_capped,605167,fixed_60,60,37,0.486486,0.012370,-0.155254,0.079678,0.054054,0.000000,40.637577,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,loose,605167,fixed_60,60,32,0.812500,0.045194,-0.053844,0.839350,0.000000,0.000000,71.168625,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,default,605167,fixed_60,60,55,0.636364,0.058329,-0.128984,0.452221,0.018182,0.000000,66.170195,{}
volume_base_breakout,case_301511_cooldown,605167,fixed_60,60,20,0.800000,0.091045,-0.100275,0.907953,0.050000,0.000000,73.039766,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
