formula_id,variant_id,stock_code,sell_rule,holding_days,signal_count,win_rate,avg_ret,avg_dd,calmar,delay_buy_rate,delay_sell_rate,score,params
activity_breakout,local_optuna_t24_vsplit,603586,fixed_60,60,51,0.588235,0.043120,-0.108947,0.395785,0.000000,0.000000,61.185788,"{""big_bull_line"": 5.0, ""max_close_ret"": 10.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.5, ""x15_multiplier"": 1.7000000000000002}"
volume_base_breakout,local_optuna_t24_vsplit,603599,fixed_60,60,9,0.666667,0.059689,-0.068900,0.866312,0.000000,0.000000,67.864128,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.3, ""base_floor"": 0.8, ""base_max_days"": 95, ""base_min_days"": 50, ""base_range_max"": 0.25, ""breakout_max_extension"": 1.07, ""breakout_near_high"": 0.91, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 16, ""spike_lookback"": 90, ""spike_ratio"": 2.8, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.03, ""warm_vol_ratio"": 0.85}"
gs_pullback_confirm,local_optuna_t24_vsplit,603608,fixed_60,60,12,1.000000,0.278333,-0.073225,3.801070,0.000000,0.000000,94.005349,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.7000000000000001, ""maxlen_max"": 10, ""maxrun_max"": 10, ""rate_min"": 40, ""sellpct_max"": 50}"
activity_breakout,local_optuna_t24_vsplit,603617,fixed_20,20,9,0.888889,0.114822,-0.062056,1.850313,0.000000,0.000000,79.450802,"{""big_bull_line"": 8.5, ""max_close_ret"": 8.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 6, ""strong_line"": 4.0, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,603656,fixed_60,60,62,0.483871,0.071250,-0.139260,0.511634,0.016129,0.000000,61.913009,"{""big_bull_line"": 5.0, ""max_close_ret"": 14.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 10, ""strong_line"": 3.0, ""x15_multiplier"": 1.7000000000000002}"
activity_breakout,local_optuna_t24_vsplit,603661,fixed_10,10,19,0.684211,0.023663,-0.049932,0.473912,0.000000,0.000000,54.727453,"{""big_bull_line"": 6.0, ""max_close_ret"": 9.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 14, ""strong_line"": 3.5, ""x15_multiplier"": 1.1}"
activity_breakout,local_optuna_t24_vsplit,603666,fixed_60,60,25,0.480000,0.051640,-0.217208,0.237744,0.080000,0.000000,59.788722,"{""big_bull_line"": 9.0, ""max_close_ret"": 12.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,603676,formula_exit_or_10,10,17,0.882353,0.043471,-0.014506,2.996756,0.000000,0.000000,83.189662,"{""big_bull_line"": 8.0, ""max_close_ret"": 8.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 8, ""strong_line"": 4.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,local_optuna_t24_vsplit,603676,fixed_30,30,13,1.000000,0.143208,-0.106292,1.347301,0.000000,0.000000,81.736503,"{""ma_pull_high"": 1.0, ""ma_pull_low"": 0.7000000000000001, ""maxlen_max"": 18, ""maxrun_max"": 12, ""rate_min"": 40, ""sellpct_max"": 50}"
volume_base_breakout,local_optuna_t24_vsplit,603680,formula_exit_or_30,30,14,0.785714,0.077243,-0.027336,2.825712,0.000000,0.000000,82.699989,"{""amount_spike_ratio"": 2.6, ""base_ceiling"": 1.48, ""base_floor"": 0.8, ""base_max_days"": 85, ""base_min_days"": 25, ""base_range_max"": 0.45, ""breakout_max_extension"": 1.08, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 18, ""spike_lookback"": 70, ""spike_ratio"": 2.8, ""warm_ret_max"": 0.16, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.95}"
gs_pullback_confirm,local_optuna_t24_vsplit,603687,fixed_60,60,15,1.000000,0.218347,-0.042280,5.164301,0.000000,0.000000,95.000000,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.7200000000000001, ""maxlen_max"": 16, ""maxrun_max"": 7, ""rate_min"": 25, ""sellpct_max"": 75}"
activity_breakout,local_optuna_t24_vsplit,603690,formula_exit_or_15,15,10,0.700000,0.063550,-0.035850,1.772664,0.000000,0.000000,74.163000,"{""big_bull_line"": 9.0, ""max_close_ret"": 8.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 7, ""strong_line"": 2.5, ""x15_multiplier"": 1.1}"
activity_breakout,local_optuna_t24_vsplit,603693,formula_exit_or_10,10,35,0.514286,0.020791,-0.015731,1.321649,0.000000,0.000000,52.432531,"{""big_bull_line"": 5.0, ""max_close_ret"": 8.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 12, ""strong_line"": 3.5, ""x15_multiplier"": 1.4}"
gs_pullback_confirm,local_optuna_t24_vsplit,603699,fixed_30,30,12,1.000000,0.063600,-0.023542,2.701593,0.000000,0.000000,88.507965,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.8800000000000001, ""maxlen_max"": 10, ""maxrun_max"": 12, ""rate_min"": 60, ""sellpct_max"": 75}"
gs_raw_buy,local_optuna_t24_vsplit,603712,formula_exit_or_5,5,40,0.600000,0.019708,-0.029410,0.670095,0.000000,0.000000,51.204226,"{""down_adjust"": 0.97, ""ema_fallback_span"": 5, ""iterations"": 7, ""signal_cooldown_days"": 15, ""up_adjust"": 1.03, ""x3_ma_windows"": [3, 5, 10, 20]}"
activity_breakout,local_optuna_t24_vsplit,603717,formula_exit_or_10,10,53,0.528302,0.027409,-0.046085,0.594759,0.037736,0.037736,51.772854,"{""big_bull_line"": 7.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 2.5, ""x15_multiplier"": 1.7000000000000002}"
activity_breakout,local_optuna_t24_vsplit,603727,fixed_5,5,14,0.928571,0.044414,-0.023786,1.867267,0.000000,0.000000,79.400622,"{""big_bull_line"": 9.0, ""max_close_ret"": 10.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 11, ""strong_line"": 4.0, ""x15_multiplier"": 1.2}"
activity_breakout,local_optuna_t24_vsplit,603729,fixed_10,10,13,0.769231,0.091523,-0.082892,1.104120,0.000000,0.153846,72.059063,"{""big_bull_line"": 8.0, ""max_close_ret"": 9.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 7, ""strong_line"": 3.5, ""x15_multiplier"": 1.1}"
activity_breakout,local_optuna_t24_vsplit,603757,formula_exit_or_15,15,42,0.571429,0.049383,-0.031443,1.570574,0.023810,0.000000,69.449298,"{""big_bull_line"": 6.5, ""max_close_ret"": 10.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 6, ""strong_line"": 2.5, ""x15_multiplier"": 1.7000000000000002}"
activity_breakout,local_optuna_t24_vsplit,603759,fixed_5,5,13,0.461538,0.032577,-0.035115,0.927711,0.000000,0.000000,54.773170,"{""big_bull_line"": 9.0, ""max_close_ret"": 9.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 6, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
activity_breakout,local_optuna_t24_vsplit,603767,formula_exit_or_5,5,30,0.566667,0.068757,-0.043607,1.576747,0.000000,0.066667,69.217067,"{""big_bull_line"": 9.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 11, ""strong_line"": 2.5, ""x15_multiplier"": 1.3}"
gs_pullback_confirm,local_optuna_t24_vsplit,603803,fixed_60,60,10,1.000000,0.344420,-0.094720,3.636191,0.000000,0.000000,92.480635,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.76, ""maxlen_max"": 24, ""maxrun_max"": 5, ""rate_min"": 50, ""sellpct_max"": 40}"
activity_breakout,local_optuna_t24_vsplit,603810,fixed_60,60,41,0.658537,0.077151,-0.130441,0.591462,0.000000,0.000000,67.713410,"{""big_bull_line"": 6.5, ""max_close_ret"": 8.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 13, ""strong_line"": 4.0, ""x15_multiplier"": 1.7000000000000002}"
activity_breakout,local_optuna_t24_vsplit,603815,fixed_30,30,35,0.571429,0.036117,-0.107420,0.336224,0.000000,0.000000,56.882547,"{""big_bull_line"": 7.5, ""max_close_ret"": 11.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 13, ""strong_line"": 4.0, ""x15_multiplier"": 1.7000000000000002}"
gs_pullback_confirm,local_optuna_t24_vsplit,603817,fixed_60,60,22,0.772727,0.169841,-0.049773,3.412329,0.000000,0.000000,85.243462,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 24, ""maxrun_max"": 11, ""rate_min"": 50, ""sellpct_max"": 75}"
activity_breakout,local_optuna_t24_vsplit,603818,formula_exit_or_10,10,44,0.659091,0.030970,-0.031305,0.989328,0.022727,0.000000,59.977320,"{""big_bull_line"": 7.0, ""max_close_ret"": 8.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.0, ""x15_multiplier"": 1.7000000000000002}"
volume_base_breakout,local_optuna_t24_vsplit,603819,fixed_15,15,16,0.625000,0.030744,-0.076813,0.400244,0.000000,0.000000,56.123096,"{""amount_spike_ratio"": 2.0, ""base_ceiling"": 1.28, ""base_floor"": 0.81, ""base_max_days"": 95, ""base_min_days"": 20, ""base_range_max"": 0.45, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.9, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 18, ""spike_lookback"": 70, ""spike_ratio"": 2.4, ""warm_ret_max"": 0.16, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,603822,fixed_60,60,22,0.772727,0.223014,-0.157077,1.419770,0.045455,0.090909,73.917033,"{""big_bull_line"": 9.0, ""max_close_ret"": 9.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 11, ""strong_line"": 2.5, ""x15_multiplier"": 1.1}"
activity_breakout,local_optuna_t24_vsplit,603828,formula_exit_or_10,10,16,0.687500,0.086256,-0.053913,1.599930,0.000000,0.000000,73.624652,"{""big_bull_line"": 8.0, ""max_close_ret"": 12.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.0, ""x15_multiplier"": 1.1}"
activity_breakout,local_optuna_t24_vsplit,603855,formula_exit_or_15,15,18,0.666667,0.023600,-0.011800,2.000000,0.000000,0.000000,61.800000,"{""big_bull_line"": 8.5, ""max_close_ret"": 10.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 12, ""strong_line"": 2.5, ""x15_multiplier"": 1.3}"
volume_base_breakout,local_optuna_t24_vsplit,603856,formula_exit_or_5,5,9,0.666667,0.024256,-0.010600,2.288260,0.000000,0.000000,62.101646,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.24, ""base_floor"": 0.81, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.29, ""breakout_max_extension"": 1.09, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.55, ""signal_cooldown_days"": 16, ""spike_lookback"": 70, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.3, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 1.05}"
activity_breakout,local_optuna_t24_vsplit,603866,formula_exit_or_5,5,28,0.571429,0.022846,-0.011882,1.922753,0.000000,0.000000,58.179838,"{""big_bull_line"": 6.0, ""max_close_ret"": 8.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 14, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
activity_breakout,local_optuna_t24_vsplit,603867,fixed_20,20,20,0.700000,0.030770,-0.055470,0.554714,0.000000,0.000000,59.158571,"{""big_bull_line"": 8.0, ""max_close_ret"": 8.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 12, ""strong_line"": 3.5, ""x15_multiplier"": 1.2}"
activity_breakout,local_optuna_t24_vsplit,603878,fixed_10,10,12,0.750000,0.079142,-0.038025,2.081306,0.000000,0.000000,77.906531,"{""big_bull_line"": 8.5, ""max_close_ret"": 9.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 6, ""strong_line"": 3.0, ""x15_multiplier"": 1.1}"
activity_breakout,local_optuna_t24_vsplit,603883,formula_exit_or_5,5,23,0.478261,0.035657,-0.015665,2.276159,0.086957,0.000000,62.687316,"{""big_bull_line"": 6.5, ""max_close_ret"": 13.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 13, ""strong_line"": 4.0, ""x15_multiplier"": 1.0}"
gs_raw_buy,local_optuna_t24_vsplit,603889,fixed_60,60,39,0.717949,0.042813,-0.070859,0.604198,0.000000,0.000000,65.965860,"{""down_adjust"": 0.97, ""ema_fallback_span"": 7, ""iterations"": 12, ""signal_cooldown_days"": 9, ""up_adjust"": 1.03, ""x3_ma_windows"": [3, 8, 13, 21]}"
gs_raw_buy,local_optuna_t24_vsplit,603890,fixed_60,60,38,0.578947,0.056566,-0.149353,0.378740,0.000000,0.000000,64.262120,"{""down_adjust"": 0.99, ""ema_fallback_span"": 4, ""iterations"": 8, ""signal_cooldown_days"": 13, ""up_adjust"": 1.01, ""x3_ma_windows"": [3, 5, 10, 20]}"
activity_breakout,local_optuna_t24_vsplit,603893,formula_exit_or_5,5,12,0.750000,0.066750,-0.017242,3.871435,0.083333,0.000000,86.023844,"{""big_bull_line"": 8.5, ""max_close_ret"": 9.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 9, ""strong_line"": 3.5, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,603901,fixed_60,60,14,0.785714,0.087329,-0.166271,0.525217,0.000000,0.000000,71.197513,"{""big_bull_line"": 7.0, ""max_close_ret"": 9.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.5, ""x15_multiplier"": 1.1}"
activity_breakout,local_optuna_t24_vsplit,603912,fixed_10,10,15,0.666667,0.038087,-0.062427,0.610103,0.000000,0.000000,62.093846,"{""big_bull_line"": 9.0, ""max_close_ret"": 8.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 8, ""strong_line"": 4.5, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,603937,fixed_60,60,18,0.611111,0.052844,-0.152339,0.346887,0.000000,0.000000,65.067770,"{""big_bull_line"": 8.5, ""max_close_ret"": 13.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 14, ""strong_line"": 4.0, ""x15_multiplier"": 1.3}"
activity_breakout,local_optuna_t24_vsplit,603968,fixed_60,60,21,0.619048,0.055367,-0.114143,0.485065,0.000000,0.000000,65.996752,"{""big_bull_line"": 5.5, ""max_close_ret"": 8.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 13, ""strong_line"": 3.0, ""x15_multiplier"": 1.0}"
gs_raw_buy,local_optuna_t24_vsplit,603970,fixed_20,20,35,0.600000,0.005554,-0.055597,0.099902,0.000000,0.000000,41.276655,"{""down_adjust"": 0.97, ""ema_fallback_span"": 6, ""iterations"": 8, ""signal_cooldown_days"": 15, ""up_adjust"": 1.02, ""x3_ma_windows"": [3, 8, 13, 21]}"
volume_base_breakout,local_optuna_t24_vsplit,603976,fixed_20,20,15,0.733333,0.033633,-0.054160,0.621000,0.066667,0.000000,61.254998,"{""amount_spike_ratio"": 2.6, ""base_ceiling"": 1.28, ""base_floor"": 0.75, ""base_max_days"": 115, ""base_min_days"": 20, ""base_range_max"": 0.45, ""breakout_max_extension"": 1.05, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.55, ""signal_cooldown_days"": 13, ""spike_lookback"": 70, ""spike_ratio"": 2.4, ""warm_ret_max"": 0.3, ""warm_ret_min"": -0.01, ""warm_vol_ratio"": 1.05}"
volume_base_breakout,local_optuna_t24_vsplit,603977,fixed_60,60,11,0.818182,0.123855,-0.115400,1.073263,0.090909,0.000000,74.002678,"{""amount_spike_ratio"": 2.6, ""base_ceiling"": 1.4, ""base_floor"": 0.85, ""base_max_days"": 85, ""base_min_days"": 30, ""base_range_max"": 0.27, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.9400000000000001, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 10, ""spike_lookback"": 70, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.24, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 0.75}"
volume_base_breakout,local_optuna_t24_vsplit,603978,fixed_20,20,9,0.888889,0.228722,-0.053778,4.253099,0.000000,0.000000,90.199235,"{""amount_spike_ratio"": 2.6, ""base_ceiling"": 1.3199999999999998, ""base_floor"": 0.8200000000000001, ""base_max_days"": 75, ""base_min_days"": 20, ""base_range_max"": 0.39, ""breakout_max_extension"": 1.11, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 16, ""spike_lookback"": 120, ""spike_ratio"": 2.4, ""warm_ret_max"": 0.18, ""warm_ret_min"": 0.03, ""warm_vol_ratio"": 0.8}"
gs_raw_buy,local_optuna_t24_vsplit,603987,fixed_5,5,44,0.590909,0.013855,-0.018600,0.744868,0.000000,0.000000,48.378886,"{""down_adjust"": 0.99, ""ema_fallback_span"": 3, ""iterations"": 9, ""signal_cooldown_days"": 9, ""up_adjust"": 1.04, ""x3_ma_windows"": [3, 5, 10, 20]}"
activity_breakout,local_optuna_t24_vsplit,603988,fixed_30,30,20,0.800000,0.149515,-0.095930,1.558584,0.050000,0.000000,76.292922,"{""big_bull_line"": 9.0, ""max_close_ret"": 8.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 6, ""strong_line"": 2.5, ""x15_multiplier"": 1.2}"
activity_breakout,local_optuna_t24_vsplit,603997,fixed_30,30,22,0.636364,0.062045,-0.139827,0.443729,0.045455,0.000000,65.855010,"{""big_bull_line"": 9.0, ""max_close_ret"": 8.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 7, ""strong_line"": 3.0, ""x15_multiplier"": 1.1}"
gs_raw_buy,local_optuna_t24_vsplit,603997,fixed_30,30,29,0.551724,0.052466,-0.097538,0.537899,0.000000,0.000000,64.241217,"{""down_adjust"": 0.97, ""ema_fallback_span"": 5, ""iterations"": 8, ""signal_cooldown_days"": 16, ""up_adjust"": 1.03, ""x3_ma_windows"": [5, 10, 20, 30]}"
gs_pullback_confirm,local_optuna_t24_vsplit,603999,fixed_60,60,16,1.000000,0.122369,-0.054263,2.255126,0.000000,0.000000,86.275628,"{""ma_pull_high"": 0.97, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 24, ""maxrun_max"": 6, ""rate_min"": 45, ""sellpct_max"": 55}"
gs_raw_buy,local_optuna_t24_vsplit,603999,fixed_15,15,32,0.718750,0.033925,-0.051547,0.658139,0.000000,0.000000,61.815694,"{""down_adjust"": 0.97, ""ema_fallback_span"": 4, ""iterations"": 11, ""signal_cooldown_days"": 13, ""up_adjust"": 1.02, ""x3_ma_windows"": [5, 10, 20, 30]}"
activity_breakout,local_optuna_t24_vsplit,605001,fixed_30,30,39,0.641026,0.069336,-0.083703,0.828360,0.025641,0.000000,68.116161,"{""big_bull_line"": 7.5, ""max_close_ret"": 10.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 6, ""strong_line"": 4.0, ""x15_multiplier"": 1.8}"
activity_breakout,local_optuna_t24_vsplit,605007,formula_exit_or_5,5,12,0.583333,0.033200,-0.019208,1.728416,0.166667,0.000000,61.075416,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.0, ""x15_multiplier"": 1.1}"
gs_raw_buy,local_optuna_t24_vsplit,605007,fixed_20,20,39,0.564103,0.036287,-0.044564,0.814269,0.025641,0.000000,58.881603,"{""down_adjust"": 0.98, ""ema_fallback_span"": 4, ""iterations"": 7, ""signal_cooldown_days"": 11, ""up_adjust"": 1.02, ""x3_ma_windows"": [3, 5, 10, 20]}"
activity_breakout,local_optuna_t24_vsplit,605008,fixed_30,30,16,0.687500,0.048669,-0.097450,0.499423,0.000000,0.000000,67.456489,"{""big_bull_line"": 9.0, ""max_close_ret"": 10.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 7, ""strong_line"": 4.0, ""x15_multiplier"": 1.2}"
activity_breakout,local_optuna_t24_vsplit,605018,fixed_10,10,38,0.631579,0.038016,-0.035713,1.064476,0.000000,0.000000,63.277642,"{""big_bull_line"": 6.0, ""max_close_ret"": 11.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 14, ""strong_line"": 4.5, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,local_optuna_t24_vsplit,605028,fixed_60,60,11,1.000000,0.181900,-0.093255,1.950575,0.000000,0.000000,84.752876,"{""ma_pull_high"": 0.96, ""ma_pull_low"": 0.7000000000000001, ""maxlen_max"": 14, ""maxrun_max"": 12, ""rate_min"": 25, ""sellpct_max"": 75}"
activity_breakout,local_optuna_t24_vsplit,605058,fixed_60,60,39,0.743590,0.058995,-0.108395,0.544259,0.000000,0.000000,70.028987,"{""big_bull_line"": 6.0, ""max_close_ret"": 8.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 9, ""strong_line"": 3.5, ""x15_multiplier"": 1.7000000000000002}"
activity_breakout,local_optuna_t24_vsplit,605081,fixed_10,10,13,0.692308,0.044131,-0.077777,0.567402,0.000000,0.000000,65.671625,"{""big_bull_line"": 8.5, ""max_close_ret"": 8.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 14, ""strong_line"": 4.5, ""x15_multiplier"": 1.1}"
activity_breakout,local_optuna_t24_vsplit,605086,fixed_20,20,20,0.800000,0.105385,-0.058595,1.798532,0.000000,0.000000,77.992661,"{""big_bull_line"": 7.0, ""max_close_ret"": 8.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 8, ""strong_line"": 2.5, ""x15_multiplier"": 1.0}"
volume_base_breakout,local_optuna_t24_vsplit,605090,fixed_30,30,11,1.000000,0.150155,-0.028991,5.179367,0.000000,0.000000,95.000000,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.2, ""base_floor"": 0.87, ""base_max_days"": 75, ""base_min_days"": 35, ""base_range_max"": 0.37, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.9500000000000001, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 70, ""spike_ratio"": 2.6, ""warm_ret_max"": 0.26, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.85}"
activity_breakout,local_optuna_t24_vsplit,605100,fixed_60,60,41,0.609756,0.119768,-0.120873,0.990859,0.000000,0.000000,68.246979,"{""big_bull_line"": 6.0, ""max_close_ret"": 9.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.5, ""x15_multiplier"": 1.7000000000000002}"
activity_breakout,local_optuna_t24_vsplit,605111,fixed_5,5,37,0.567568,0.087895,-0.046503,1.890096,0.027027,0.000000,71.207239,"{""big_bull_line"": 8.5, ""max_close_ret"": 12.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 9, ""strong_line"": 3.5, ""x15_multiplier"": 1.2}"
gs_raw_buy,local_optuna_t24_vsplit,605122,fixed_10,10,32,0.562500,0.016413,-0.055309,0.296740,0.031250,0.000000,46.252450,"{""down_adjust"": 0.96, ""ema_fallback_span"": 3, ""iterations"": 10, ""signal_cooldown_days"": 15, ""up_adjust"": 1.01, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,local_optuna_t24_vsplit,605122,formula_exit_or_10,10,9,0.888889,0.055689,-0.017867,3.116915,0.000000,0.000000,85.783812,"{""amount_spike_ratio"": 2.8, ""base_ceiling"": 1.3, ""base_floor"": 0.85, ""base_max_days"": 80, ""base_min_days"": 30, ""base_range_max"": 0.41000000000000003, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.9, ""dry_ratio"": 0.55, ""signal_cooldown_days"": 17, ""spike_lookback"": 70, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.26, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 0.75}"
activity_breakout,local_optuna_t24_vsplit,605128,formula_exit_or_10,10,53,0.566038,0.055975,-0.026460,2.115445,0.037736,0.000000,72.180998,"{""big_bull_line"": 7.0, ""max_close_ret"": 12.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.0, ""x15_multiplier"": 1.7000000000000002}"
gs_pullback_confirm,local_optuna_t24_vsplit,605167,fixed_60,60,28,0.892857,0.058586,-0.047029,1.245747,0.000000,0.000000,78.014451,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.8600000000000001, ""maxlen_max"": 24, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 65}"
gs_raw_buy,local_optuna_t24_vsplit,605177,formula_exit_or_20,20,32,0.500000,0.026863,-0.034797,0.771980,0.000000,0.000000,52.291151,"{""down_adjust"": 0.98, ""ema_fallback_span"": 6, ""iterations"": 9, ""signal_cooldown_days"": 16, ""up_adjust"": 1.04, ""x3_ma_windows"": [3, 5, 10, 20]}"
gs_raw_buy,local_optuna_t24_vsplit,605179,formula_exit_or_10,10,37,0.459459,0.056089,-0.033603,1.669187,0.000000,0.027027,66.859448,"{""down_adjust"": 0.98, ""ema_fallback_span"": 3, ""iterations"": 11, ""signal_cooldown_days"": 14, ""up_adjust"": 1.02, ""x3_ma_windows"": [3, 5, 10, 20]}"
activity_breakout,local_optuna_t24_vsplit,605186,fixed_15,15,28,0.642857,0.062450,-0.071339,0.875394,0.035714,0.000000,68.305543,"{""big_bull_line"": 9.0, ""max_close_ret"": 9.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 7, ""strong_line"": 4.0, ""x15_multiplier"": 1.1}"
volume_base_breakout,local_optuna_t24_vsplit,605189,fixed_10,10,10,0.700000,0.024340,-0.057370,0.424264,0.000000,0.000000,54.590999,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.3399999999999999, ""base_floor"": 0.79, ""base_max_days"": 70, ""base_min_days"": 40, ""base_range_max"": 0.45, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.93, ""dry_ratio"": 0.39999999999999997, ""signal_cooldown_days"": 17, ""spike_lookback"": 70, ""spike_ratio"": 2.6, ""warm_ret_max"": 0.18, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 0.85}"
volume_base_breakout,local_optuna_t24_vsplit,605218,fixed_30,30,13,0.846154,0.089846,-0.080154,1.120921,0.000000,0.000000,75.989222,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.46, ""base_floor"": 0.87, ""base_max_days"": 95, ""base_min_days"": 30, ""base_range_max"": 0.37, ""breakout_max_extension"": 1.08, ""breakout_near_high"": 0.93, ""dry_ratio"": 0.39999999999999997, ""signal_cooldown_days"": 11, ""spike_lookback"": 90, ""spike_ratio"": 2.0, ""warm_ret_max"": 0.18, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 0.8}"
activity_breakout,local_optuna_t24_vsplit,605258,fixed_60,60,37,0.567568,0.067089,-0.134043,0.500504,0.027027,0.027027,63.989007,"{""big_bull_line"": 6.0, ""max_close_ret"": 14.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 14, ""strong_line"": 2.5, ""x15_multiplier"": 1.3}"
