stock_code,formula_id,merge_decision,merge_reason,old_variant_id,new_variant_id,old_sell_rule,new_sell_rule,old_score,new_score,score_delta,old_validation_score,new_validation_score,validation_score_delta,new_signal_count,new_validation_signal_count,new_win_rate,new_validation_win_rate,new_avg_ret,new_validation_avg_ret,trials,validation_ratio,replacement_params
688697,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
002962,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
688573,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
000504,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
603811,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
688188,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
600900,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
002960,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
000519,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
601698,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
300672,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
301584,gs_raw_buy,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; win_rate<0.45; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
301656,activity_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
600197,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
002432,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
002038,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
601966,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
603500,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
301008,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
002763,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
301288,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
601666,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002191,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
000695,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
000690,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
000876,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
688623,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
300775,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
002302,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
605005,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
002613,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
301267,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
300008,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
300982,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
300158,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
688505,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
300904,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
002634,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
301555,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
002936,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
300140,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
601238,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; win_rate<0.45; validation_signals<3; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
603261,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
002706,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
300732,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
300850,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
603663,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
000885,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
600761,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
688337,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; validation_signals<3; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
301062,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
301329,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
603150,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
688108,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
301563,activity_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; validation_signals<3; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
603282,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
001387,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
000972,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
603682,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; avg_ret<=0; validation_signals<3; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
600340,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
605287,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
605066,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
300517,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
000078,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
603385,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
688790,activity_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
600336,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
600930,activity_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
000042,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
001388,gs_raw_buy,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
688200,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
002614,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
603071,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; win_rate<0.45; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
000702,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
603518,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
603334,gs_raw_buy,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
003038,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
301311,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; avg_ret<=0; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
603418,activity_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002701,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688287,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
603577,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
600332,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; avg_ret<=0; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
605136,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
605288,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
300844,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; avg_ret<=0; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
600210,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; win_rate<0.45; avg_ret<=0; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
300610,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
002319,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
601615,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; avg_ret<=0; validation_signals<3",,,,,,,,,,,,,,,,,,,
688037,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret",,,,,,,,,,,,,,,,,,,
