stock_code,strategy_id,formula_id,display_name,best_holding_days,signal_count,win_rate,avg_ret,avg_dd,calmar,effectiveness_score,effectiveness_label,untradable_rate,completion_rate,best_sell_rule,best_sell_rule_score,params
603660,formula_activity_breakout,activity_breakout,活跃度大牛突破,20,87,0.517241,0.024261,-0.109060,0.222455,72.200000,增强中,0.079500,0.988600,fixed_20,48.070322,{}
603660,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,20,8,1.000000,0.098250,-0.050138,1.959611,46.700000,稳定/不明显,0.000000,1.000000,fixed_20,82.482620,{}
603660,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,37,0.540541,0.076051,-0.135146,0.562735,93.400000,增强中,0.000000,1.000000,fixed_60,64.029891,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
603660,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,15,1,1.000000,0.120900,-0.050800,,,样本不足,0.000000,1.000000,fixed_15,72.478465,"{""below_days_min"": 30, ""breakout_recent_days"": 5, ""long_ma"": 120, ""ma5_rising_min"": 5, ""mid_ma"": 60, ""short_ma"": 3}"
603660,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,10,21,0.666667,0.049695,-0.063805,0.778864,5.300000,稳定/不明显,0.047600,1.000000,fixed_10,68.265749,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
603661,formula_activity_breakout,activity_breakout,活跃度大牛突破,15,31,0.483871,0.012716,-0.043374,0.293173,25.000000,稳定/不明显,0.000000,1.000000,fixed_15,42.340057,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
603661,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,15,11,0.909091,0.040018,-0.021482,1.862886,0.000000,退化中,0.000000,1.000000,fixed_15,76.596249,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603661,formula_gs_raw_buy,gs_raw_buy,GS原始买点,30,45,0.577778,0.033020,-0.049429,0.668030,32.100000,稳定/不明显,0.000000,1.000000,fixed_30,57.183485,{}
603661,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,10,7,0.857143,0.064971,-0.028843,2.252600,10.800000,退化中,0.000000,1.000000,fixed_10,78.713864,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
603662,formula_activity_breakout,activity_breakout,活跃度大牛突破,15,63,0.619048,0.051424,-0.084689,0.607208,0.000000,退化中,0.015900,1.000000,fixed_15,66.448741,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
603662,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,24,0.250000,0.046363,-0.239988,0.193187,0.000000,退化中,0.000000,1.000000,fixed_60,51.647186,{}
603662,formula_gs_raw_buy,gs_raw_buy,GS原始买点,15,34,0.705882,0.092609,-0.057979,1.597271,0.000000,退化中,0.058800,1.000000,fixed_15,73.574589,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
603662,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,3,1.000000,0.196567,-0.032567,,,样本不足,0.000000,1.000000,formula_exit_or_20,86.157718,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
603663,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,101,0.613861,0.097607,-0.164168,0.594554,74.400000,增强中,0.049500,1.000000,fixed_60,65.893562,{}
603663,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,8,0.500000,-0.055112,-0.150462,-0.366287,87.200000,增强中,0.000000,1.000000,formula_exit_or_30,5.853128,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603663,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,31,0.774194,0.113900,-0.125990,0.904038,82.000000,增强中,0.000000,1.000000,fixed_60,72.745995,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
603663,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,22,0.727273,0.142036,-0.178195,0.797082,97.400000,增强中,0.090900,1.000000,fixed_60,69.894500,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
603665,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,120,0.575000,0.046370,-0.150913,0.307262,0.000000,退化中,0.016700,1.000000,fixed_60,60.035912,{}
603665,formula_gs_raw_buy,gs_raw_buy,GS原始买点,15,33,0.606061,0.036273,-0.069185,0.524287,60.500000,改善观察,0.060600,1.000000,fixed_15,58.333557,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
603665,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,5,1,0.000000,-0.045600,-0.078600,,,样本不足,0.000000,1.000000,fixed_5,-20.121904,"{""below_days_min"": 30, ""breakout_recent_days"": 5, ""long_ma"": 120, ""ma5_rising_min"": 5, ""mid_ma"": 60, ""short_ma"": 3}"
603665,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,10,5,0.800000,0.048900,-0.036600,1.336066,,样本不足,0.000000,1.000000,formula_exit_or_10,69.551469,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
603666,formula_activity_breakout,activity_breakout,活跃度大牛突破,10,65,0.523077,0.012514,-0.084812,0.147548,0.000000,稳定/不明显,0.015400,1.000000,fixed_10,42.533122,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
603666,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,11,0.727273,0.218282,-0.181455,1.202956,0.000000,样本陈旧,0.000000,1.000000,fixed_30,72.832961,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603666,formula_gs_raw_buy,gs_raw_buy,GS原始买点,5,34,0.529412,0.022550,-0.049179,0.458525,35.800000,稳定/不明显,0.058800,1.000000,fixed_5,48.861744,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
603666,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,5,1,0.000000,-0.007400,-0.036700,,,样本不足,0.000000,1.000000,fixed_5,0.870685,{}
603666,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,10,1,1.000000,0.028900,-0.040000,,,样本不足,0.000000,1.000000,fixed_10,53.641359,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
603667,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,156,0.564103,0.174292,-0.182217,0.956508,0.000000,退化中,0.057700,1.000000,fixed_60,69.413981,{}
603667,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,5,13,0.461538,0.017877,-0.068908,0.259433,0.000000,稳定/不明显,0.076900,1.000000,fixed_5,43.312549,{}
603667,formula_gs_raw_buy,gs_raw_buy,GS原始买点,10,48,0.687500,0.052038,-0.068242,0.762547,34.500000,稳定/不明显,0.062500,1.000000,fixed_10,68.812737,{}
603667,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,30,2,1.000000,0.355150,-0.096800,,,样本不足,0.500000,1.000000,fixed_30,77.186807,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
603668,formula_activity_breakout,activity_breakout,活跃度大牛突破,30,37,0.621622,0.055859,-0.074297,0.751837,0.000000,退化中,0.000000,1.000000,fixed_30,67.407834,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
603668,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,10,15,0.600000,-0.000967,-0.073320,-0.013184,58.700000,改善观察,0.066700,1.000000,formula_exit_or_10,36.784079,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603668,formula_gs_raw_buy,gs_raw_buy,GS原始买点,20,47,0.617021,0.019187,-0.059177,0.324237,23.800000,稳定/不明显,0.021300,1.000000,fixed_20,49.512674,{}
603668,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,51,0.490196,0.025808,-0.127365,0.202629,0.000000,退化中,0.000000,1.000000,fixed_60,48.622951,{}
603669,formula_activity_breakout,activity_breakout,活跃度大牛突破,15,45,0.422222,0.023922,-0.035751,0.669132,0.000000,退化中,0.066700,1.000000,formula_exit_or_15,47.306772,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
603669,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,8,0.375000,-0.000800,-0.081713,-0.009790,29.100000,退化中,0.000000,1.000000,formula_exit_or_30,28.485612,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603669,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,30,0.533333,0.034460,-0.143713,0.239783,0.000000,退化中,0.033300,1.000000,fixed_60,54.095581,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
603669,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,30,12,0.666667,0.035625,-0.126583,0.281435,30.000000,稳定/不明显,0.000000,1.000000,fixed_30,59.219676,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
603676,formula_activity_breakout,activity_breakout,活跃度大牛突破,10,27,0.629630,0.049511,-0.030237,1.637433,0.000000,退化中,0.000000,1.000000,fixed_10,71.831608,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
603676,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,20,4,1.000000,0.144500,-0.087775,,,样本不足,0.000000,1.000000,fixed_20,76.184982,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603676,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,37,0.513514,0.035092,-0.135000,0.259940,0.000000,退化中,0.081100,1.000000,fixed_60,53.440240,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
603676,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,30,24,0.458333,0.024496,-0.083921,0.291892,0.000000,退化中,0.041700,1.000000,fixed_30,47.040711,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
603677,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,62,0.435484,0.051458,-0.150473,0.341976,0.000000,退化中,0.079400,0.984100,fixed_60,59.129237,{}
603677,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,10,5,1.000000,0.032120,-0.062700,0.512281,,样本不足,0.000000,1.000000,fixed_10,63.042545,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603677,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,48,0.479167,0.033546,-0.135608,0.247373,0.000000,退化中,0.041700,1.000000,fixed_60,51.968115,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
603677,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,27,0.629630,0.050219,-0.087711,0.572545,74.100000,增强中,0.071400,0.964300,fixed_20,66.381241,{}
603678,formula_activity_breakout,activity_breakout,活跃度大牛突破,30,54,0.425926,0.008909,-0.033222,0.268172,0.000000,退化中,0.037000,1.000000,formula_exit_or_30,38.202895,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
603678,formula_gs_raw_buy,gs_raw_buy,GS原始买点,20,33,0.515152,0.022630,-0.077467,0.292130,0.000000,退化中,0.000000,1.000000,fixed_20,48.230345,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
603678,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,5,1,0.000000,-0.029800,-0.037800,,,样本不足,0.000000,1.000000,formula_exit_or_5,-13.262940,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
603678,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,5,6,0.500000,0.030567,-0.033567,0.910626,12.600000,退化中,0.000000,1.000000,formula_exit_or_5,50.498298,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
603679,formula_activity_breakout,activity_breakout,活跃度大牛突破,5,44,0.590909,0.020459,-0.056602,0.361454,5.500000,稳定/不明显,0.045500,1.000000,fixed_5,49.309540,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
603679,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,15,8,0.875000,0.041587,-0.040188,1.034837,83.900000,样本陈旧,0.000000,1.000000,formula_exit_or_15,69.902498,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603679,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,42,0.595238,0.025324,-0.158831,0.159439,4.100000,退化中,0.071400,1.000000,fixed_60,50.601956,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
603679,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,18,0.555556,0.027289,-0.122539,0.222696,82.300000,增强中,0.000000,1.000000,fixed_60,51.424590,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
603680,formula_activity_breakout,activity_breakout,活跃度大牛突破,20,24,0.500000,0.046100,-0.064783,0.711603,4.700000,退化中,0.041700,1.000000,fixed_20,61.191347,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
603680,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,9,0.888889,0.126789,-0.024822,5.107878,0.000000,退化中,0.000000,1.000000,formula_exit_or_60,90.199235,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603680,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,45,0.577778,0.054144,-0.118602,0.456521,67.800000,改善观察,0.000000,1.000000,fixed_60,64.615940,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
603680,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,60,1,1.000000,0.040400,-0.136300,,,样本不足,0.000000,1.000000,fixed_60,57.260884,"{""below_days_min"": 30, ""breakout_recent_days"": 5, ""long_ma"": 120, ""ma5_rising_min"": 5, ""mid_ma"": 60, ""short_ma"": 3}"
603680,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,42,0.500000,0.048464,-0.124621,0.388892,0.000000,退化中,0.000000,1.000000,fixed_60,61.176603,{}
603681,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,50,0.540000,0.032590,-0.141976,0.229546,0.000000,退化中,0.040000,1.000000,fixed_60,53.242729,{}
603681,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,4,1.000000,0.105600,-0.246250,,,样本不足,0.000000,1.000000,formula_exit_or_60,70.097872,{}
603681,formula_gs_raw_buy,gs_raw_buy,GS原始买点,20,27,0.555556,0.034915,-0.071730,0.486756,23.700000,稳定/不明显,0.000000,1.000000,fixed_20,56.557853,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
603681,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,10,2,0.500000,0.035650,-0.026650,,,样本不足,0.000000,1.000000,formula_exit_or_10,48.355838,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
603682,formula_activity_breakout,activity_breakout,活跃度大牛突破,20,30,0.566667,0.009717,-0.066757,0.145554,24.600000,退化中,0.066700,1.000000,fixed_20,41.919434,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
603682,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,9,1.000000,0.069700,-0.025656,2.716761,57.700000,稳定/不明显,0.000000,1.000000,formula_exit_or_60,87.116371,{}
603682,formula_gs_raw_buy,gs_raw_buy,GS原始买点,15,42,0.404762,0.024812,-0.010533,2.355561,45.300000,退化中,0.023800,1.000000,formula_exit_or_15,56.088517,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
603682,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,15,8,0.500000,0.074538,-0.013888,5.367237,0.000000,退化中,0.125000,1.000000,formula_exit_or_15,76.434564,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
603683,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,45,0.600000,0.132587,-0.131324,1.009611,0.000000,退化中,0.000000,1.000000,fixed_60,68.048057,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
603683,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,21,0.380952,0.026629,-0.155500,0.171245,0.000000,退化中,0.047600,1.000000,fixed_60,45.122891,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
603683,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,43,0.581395,0.096540,-0.129079,0.747910,3.800000,退化中,0.000000,1.000000,fixed_60,66.181411,{}
603683,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,20,1,1.000000,0.060000,-0.194000,,,样本不足,0.000000,1.000000,fixed_20,62.125251,{}
603683,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,30,25,0.600000,0.054576,-0.089156,0.612141,65.100000,改善观察,0.000000,1.000000,fixed_30,66.060703,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
603685,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,37,0.675676,0.109703,-0.101995,1.075574,76.000000,增强中,0.026300,0.973700,fixed_60,70.648139,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
603685,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,10,7,1.000000,0.181843,-0.037700,4.823418,0.000000,退化中,0.000000,1.000000,fixed_10,91.736577,{}
603685,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,36,0.555556,0.076619,-0.113208,0.676800,94.500000,增强中,0.000000,1.000000,fixed_60,65.050669,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
603685,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,8,0.750000,0.190700,-0.095888,1.988789,100.000000,增强中,0.000000,1.000000,fixed_60,75.128509,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
603686,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,39,0.615385,0.074521,-0.139779,0.533129,0.000000,退化中,0.025600,1.000000,fixed_60,65.870774,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
603686,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,11,1.000000,0.256764,-0.055882,4.594762,0.000000,退化中,0.000000,1.000000,fixed_60,95.000000,{}
