stock_code,formula_id,trials,validation_ratio,baseline_status,baseline_reason,baseline_investigation,baseline_variant_id,baseline_sell_rule,baseline_holding_days,baseline_source_score,baseline_score,baseline_signal_count,baseline_win_rate,baseline_avg_ret,baseline_avg_dd,baseline_calmar,baseline_delay_buy_rate,baseline_delay_sell_rate,baseline_train_signal_count,baseline_train_win_rate,baseline_train_avg_ret,baseline_train_avg_dd,baseline_train_calmar,baseline_train_delay_buy_rate,baseline_train_delay_sell_rate,baseline_train_score,baseline_validation_signal_count,baseline_validation_win_rate,baseline_validation_avg_ret,baseline_validation_avg_dd,baseline_validation_calmar,baseline_validation_delay_buy_rate,baseline_validation_delay_sell_rate,baseline_validation_score,optuna_status,optuna_reason,optuna_investigation,optuna_sell_rule,optuna_holding_days,optuna_signal_count,optuna_win_rate,optuna_avg_ret,optuna_avg_dd,optuna_calmar,optuna_delay_buy_rate,optuna_delay_sell_rate,optuna_score,optuna_train_signal_count,optuna_train_win_rate,optuna_train_avg_ret,optuna_train_avg_dd,optuna_train_calmar,optuna_train_delay_buy_rate,optuna_train_delay_sell_rate,optuna_train_score,optuna_validation_signal_count,optuna_validation_win_rate,optuna_validation_avg_ret,optuna_validation_avg_dd,optuna_validation_calmar,optuna_validation_delay_buy_rate,optuna_validation_delay_sell_rate,optuna_validation_score,score_delta,validation_score_delta,execution_model,optuna_params
301592,volume_base_breakout,24,0.300000,ok,,,long_quiet_box,fixed_10,10,70.980810,70.980810,2,1.000000,0.082450,-0.057750,1.427706,0.000000,0.000000,1,1.000000,0.142700,-0.071300,2.001403,0.000000,0.000000,70.585872,1,1.000000,0.022200,-0.044200,0.502262,0.000000,0.000000,49.190171,ok,,,fixed_30,30,4,0.750000,0.000175,-0.079100,0.002212,0.000000,0.000000,35.552271,3,1.000000,0.082467,-0.020333,4.055738,0.000000,0.000000,86.157718,1,0.000000,-0.246700,-0.255400,-0.965936,0.000000,0.000000,-24.250820,-35.428539,-73.440991,vwap_tradable_v1,"{""amount_spike_ratio"": 2.0, ""base_ceiling"": 1.38, ""base_floor"": 0.84, ""base_max_days"": 95, ""base_min_days"": 50, ""base_range_max"": 0.41000000000000003, ""breakout_max_extension"": 1.11, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.26, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.85}"
000661,volume_base_breakout,24,0.300000,ok,,,long_quiet_box,fixed_10,10,83.842282,83.842282,2,1.000000,0.067300,0.000000,13.460000,0.000000,0.000000,1,1.000000,0.113300,0.000000,22.660000,0.000000,0.000000,80.578859,1,1.000000,0.021300,0.000000,4.260000,0.000000,0.000000,66.228859,ok,,,formula_exit_or_15,15,3,0.666667,0.023700,-0.021933,1.080547,0.000000,0.000000,48.410453,2,1.000000,0.049500,0.000000,9.900000,0.000000,0.000000,83.592282,1,0.000000,-0.027900,-0.065800,-0.424012,0.000000,0.000000,-10.491202,-35.431829,-76.720061,vwap_tradable_v1,"{""amount_spike_ratio"": 2.4, ""base_ceiling"": 1.44, ""base_floor"": 0.77, ""base_max_days"": 95, ""base_min_days"": 45, ""base_range_max"": 0.33, ""breakout_max_extension"": 1.11, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 12, ""spike_lookback"": 90, ""spike_ratio"": 2.6, ""warm_ret_max"": 0.18, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 1.05}"
600682,volume_base_breakout,24,0.300000,ok,,,default_broad,fixed_20,20,47.300805,47.300805,30,0.633333,0.015113,-0.070133,0.215494,0.033333,0.000000,21,0.666667,0.027190,-0.055486,0.490045,0.000000,0.000000,56.045461,9,0.555556,-0.013067,-0.104311,-0.125266,0.111111,0.000000,26.928459,ok,,,fixed_5,5,3,0.666667,-0.033667,-0.068467,-0.491723,0.000000,0.000000,11.865767,2,1.000000,0.037900,-0.008350,4.538922,0.000000,0.000000,77.792282,1,0.000000,-0.176800,-0.188700,-0.936937,0.000000,0.000000,-24.105826,-35.435038,-51.034285,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.3199999999999998, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 40, ""base_range_max"": 0.25, ""breakout_max_extension"": 1.08, ""breakout_near_high"": 0.9500000000000001, ""dry_ratio"": 0.35, ""signal_cooldown_days"": 11, ""spike_lookback"": 70, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 0.85}"
688556,volume_base_breakout,24,0.300000,ok,,,case_301511_broad,formula_exit_or_5,5,30.683477,30.683477,8,0.500000,-0.003337,-0.050213,-0.066468,0.000000,0.000000,6,0.500000,-0.001817,-0.049933,-0.036382,0.000000,0.000000,29.571594,2,0.500000,-0.007900,-0.051050,-0.154750,0.000000,0.000000,19.118531,ok,,,fixed_5,5,2,0.500000,-0.119750,-0.163350,-0.733088,0.000000,0.000000,-4.823160,1,1.000000,0.042300,-0.023400,1.807692,0.000000,0.000000,65.767320,1,0.000000,-0.281800,-0.303300,-0.929113,0.000000,0.000000,-24.066707,-35.506637,-43.185237,vwap_tradable_v1,"{""amount_spike_ratio"": 2.6, ""base_ceiling"": 1.38, ""base_floor"": 0.76, ""base_max_days"": 85, ""base_min_days"": 20, ""base_range_max"": 0.33, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.91, ""dry_ratio"": 0.35, ""signal_cooldown_days"": 18, ""spike_lookback"": 70, ""spike_ratio"": 2.8, ""warm_ret_max"": 0.26, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
600543,volume_base_breakout,24,0.300000,ok,,,case_301511_broad,fixed_60,60,55.330683,55.330683,27,0.518519,0.037189,-0.157489,0.236137,0.000000,0.000000,19,0.526316,0.023463,-0.169000,0.138835,0.000000,0.000000,48.215229,8,0.500000,0.069788,-0.130150,0.536208,0.000000,0.000000,60.365605,ok,,,fixed_60,60,7,0.714286,-0.034443,-0.149486,-0.230409,0.000000,0.000000,19.791674,5,1.000000,0.037760,-0.053300,0.708443,0.000000,0.000000,66.843355,2,0.000000,-0.214950,-0.389950,-0.551225,0.000000,0.000000,-18.913840,-35.539008,-79.279446,vwap_tradable_v1,"{""amount_spike_ratio"": 2.8, ""base_ceiling"": 1.5, ""base_floor"": 0.75, ""base_max_days"": 115, ""base_min_days"": 35, ""base_range_max"": 0.45, ""breakout_max_extension"": 1.12, ""breakout_near_high"": 0.98, ""dry_ratio"": 0.39999999999999997, ""signal_cooldown_days"": 8, ""spike_lookback"": 90, ""spike_ratio"": 2.6, ""warm_ret_max"": 0.3, ""warm_ret_min"": -0.01, ""warm_vol_ratio"": 0.75}"
600967,gs_raw_buy,24,0.300000,ok,,,fast_x3_cooldown,fixed_60,60,62.829879,62.829879,45,0.466667,0.080736,-0.105402,0.765976,0.000000,0.000000,31,0.419355,0.004584,-0.100032,0.045824,0.000000,0.000000,35.101700,14,0.571429,0.249357,-0.117293,2.125936,0.000000,0.000000,72.772539,ok,,,formula_exit_or_15,15,37,0.351351,-0.004481,-0.030130,-0.148726,0.000000,0.027027,27.286099,26,0.423077,0.012827,-0.013050,0.982906,0.000000,0.000000,44.020299,11,0.181818,-0.045391,-0.070500,-0.643843,0.000000,0.090909,-1.369213,-35.543781,-74.141752,vwap_tradable_v1,"{""down_adjust"": 0.96, ""ema_fallback_span"": 4, ""iterations"": 8, ""signal_cooldown_days"": 10, ""up_adjust"": 1.01, ""x3_ma_windows"": [5, 10, 20, 30]}"
300296,volume_base_breakout,24,0.300000,ok,,,strict_two_month_box,fixed_10,10,87.953709,87.953709,4,1.000000,0.102350,-0.018300,5.592896,0.000000,0.000000,3,1.000000,0.034233,-0.012367,2.768194,0.000000,0.000000,72.115355,1,1.000000,0.306700,-0.036100,8.495845,0.000000,0.000000,80.578859,ok,,,fixed_15,15,6,0.833333,0.018283,-0.035533,0.514540,0.000000,0.000000,52.376205,4,1.000000,0.047025,-0.009375,5.016000,0.000000,0.000000,86.466209,2,0.500000,-0.039200,-0.087850,-0.446215,0.000000,0.000000,2.011206,-35.577504,-78.567652,vwap_tradable_v1,"{""amount_spike_ratio"": 2.4, ""base_ceiling"": 1.3599999999999999, ""base_floor"": 0.8, ""base_max_days"": 100, ""base_min_days"": 50, ""base_range_max"": 0.29, ""breakout_max_extension"": 1.08, ""breakout_near_high"": 0.93, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 11, ""spike_lookback"": 120, ""spike_ratio"": 2.6, ""warm_ret_max"": 0.16, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 0.95}"
300784,volume_base_breakout,24,0.300000,ok,,,long_quiet_box,fixed_10,10,57.517873,57.517873,2,1.000000,0.026800,-0.025400,1.055118,0.000000,0.000000,1,1.000000,0.024600,-0.021200,1.160377,0.000000,0.000000,53.680746,1,1.000000,0.029000,-0.029600,0.979730,0.000000,0.000000,54.977508,ok,,,fixed_20,20,2,0.500000,-0.003100,-0.043400,-0.071429,0.000000,0.000000,21.935139,1,1.000000,0.049100,-0.013800,3.557971,0.000000,0.000000,77.918714,1,0.000000,-0.055300,-0.073000,-0.757534,0.000000,0.000000,-23.208812,-35.582733,-78.186320,vwap_tradable_v1,"{""amount_spike_ratio"": 2.6, ""base_ceiling"": 1.26, ""base_floor"": 0.78, ""base_max_days"": 95, ""base_min_days"": 40, ""base_range_max"": 0.37, ""breakout_max_extension"": 1.12, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 15, ""spike_lookback"": 70, ""spike_ratio"": 2.0, ""warm_ret_max"": 0.18, ""warm_ret_min"": -0.01, ""warm_vol_ratio"": 0.85}"
300057,ma_base_breakout,24,0.300000,ok,,,default,fixed_60,60,80.578859,80.578859,1,1.000000,0.178400,-0.034100,5.231672,0.000000,0.000000,1,1.000000,0.178400,-0.034100,5.231672,0.000000,0.000000,80.578859,,,,,,,,,ok,,,formula_exit_or_5,5,1,1.000000,0.013400,-0.025100,0.533865,0.000000,0.000000,44.948182,1,1.000000,0.013400,-0.025100,0.533865,0.000000,0.000000,44.948182,,,,,,,,,-35.630677,,vwap_tradable_v1,"{""below_days_min"": 30, ""breakout_recent_days"": 8, ""long_ma"": 180, ""ma5_rising_min"": 5, ""mid_ma"": 120, ""price_top_buffer"": 1.08, ""short_ma"": 8}"
300230,volume_base_breakout,24,0.300000,ok,,,strict_two_month_box,fixed_5,5,64.131141,64.131141,5,0.800000,0.017140,-0.003200,3.428000,0.000000,0.000000,3,1.000000,0.022733,-0.001500,4.546667,0.000000,0.000000,72.524384,2,0.500000,0.008750,-0.005750,1.521739,0.000000,0.000000,35.825978,ok,,,formula_exit_or_10,10,5,0.600000,-0.006040,-0.031160,-0.193838,0.000000,0.000000,28.431950,3,1.000000,0.015400,-0.009800,1.571429,0.000000,0.000000,56.714861,2,0.000000,-0.038200,-0.063200,-0.604430,0.000000,0.000000,-13.279870,-35.699191,-49.105848,vwap_tradable_v1,"{""amount_spike_ratio"": 2.8, ""base_ceiling"": 1.2, ""base_floor"": 0.84, ""base_max_days"": 65, ""base_min_days"": 40, ""base_range_max"": 0.45, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.93, ""dry_ratio"": 0.55, ""signal_cooldown_days"": 15, ""spike_lookback"": 70, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.24, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 1.05}"
603358,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_5,5,90.199235,90.199235,9,0.888889,0.071200,-0.016767,4.246521,0.000000,0.000000,6,0.833333,0.038683,-0.013983,2.766389,0.000000,0.000000,73.835446,3,1.000000,0.136233,-0.022333,6.100000,0.000000,0.000000,86.157718,ok,,,fixed_5,5,12,0.583333,0.025842,-0.034433,0.750484,0.000000,0.000000,54.173253,8,0.875000,0.066200,-0.013425,4.931099,0.000000,0.000000,88.934564,4,0.000000,-0.054875,-0.076450,-0.717789,0.000000,0.000000,-15.635238,-36.025981,-101.792956,vwap_tradable_v1,"{""ma_pull_high"": 0.97, ""ma_pull_low"": 0.8600000000000001, ""maxlen_max"": 13, ""maxrun_max"": 10, ""rate_min"": 25, ""sellpct_max"": 50}"
000791,volume_base_breakout,24,0.300000,ok,,,strict_two_month_box,fixed_15,15,62.556050,62.556050,2,1.000000,0.027500,-0.013800,1.992754,0.000000,0.000000,1,1.000000,0.012400,-0.027600,0.449275,0.000000,0.000000,44.025236,1,1.000000,0.042600,0.000000,8.520000,0.000000,0.000000,76.878859,ok,,,fixed_15,15,5,0.600000,-0.010140,-0.057380,-0.176717,0.000000,0.000000,26.467558,3,1.000000,0.039533,-0.025167,1.570861,0.000000,0.000000,68.778689,2,0.000000,-0.084650,-0.105700,-0.800851,0.000000,0.000000,-20.161975,-36.088492,-97.040834,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.44, ""base_floor"": 0.78, ""base_max_days"": 85, ""base_min_days"": 40, ""base_range_max"": 0.37, ""breakout_max_extension"": 1.11, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.39999999999999997, ""signal_cooldown_days"": 16, ""spike_lookback"": 120, ""spike_ratio"": 2.4, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 0.95}"
605199,volume_base_breakout,24,0.300000,ok,,,strict_two_month_box,fixed_5,5,68.534301,68.534301,3,1.000000,0.092000,-0.050867,1.808650,0.333333,0.333333,2,1.000000,0.125600,-0.072600,1.730028,0.500000,0.500000,62.492420,1,1.000000,0.024800,-0.007400,3.351351,0.000000,0.000000,64.735616,ok,,,fixed_5,5,2,0.500000,0.013350,-0.038900,0.343188,0.000000,0.000000,32.233220,1,1.000000,0.050700,-0.019900,2.547739,0.000000,0.000000,73.317552,1,0.000000,-0.024000,-0.057900,-0.414508,0.000000,0.000000,-8.493680,-36.301081,-73.229296,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.24, ""base_floor"": 0.85, ""base_max_days"": 80, ""base_min_days"": 45, ""base_range_max"": 0.39, ""breakout_max_extension"": 1.05, ""breakout_near_high"": 0.98, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.3, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.85}"
300112,volume_base_breakout,24,0.300000,ok,,,long_quiet_box,fixed_20,20,78.893211,78.893211,6,1.000000,0.080283,-0.048767,1.646275,0.000000,0.000000,4,1.000000,0.051025,-0.052625,0.969596,0.000000,0.000000,72.801690,2,1.000000,0.138800,-0.041050,3.381242,0.000000,0.000000,80.748494,ok,,,fixed_20,20,6,0.833333,0.003383,-0.071050,0.047619,0.000000,0.000000,42.591599,4,1.000000,0.053625,-0.011675,4.593148,0.000000,0.000000,87.953709,2,0.500000,-0.097100,-0.189800,-0.511591,0.000000,0.000000,-3.715674,-36.301612,-84.464168,vwap_tradable_v1,"{""amount_spike_ratio"": 2.8, ""base_ceiling"": 1.2, ""base_floor"": 0.88, ""base_max_days"": 105, ""base_min_days"": 50, ""base_range_max"": 0.31, ""breakout_max_extension"": 1.12, ""breakout_near_high"": 0.9500000000000001, ""dry_ratio"": 0.35, ""signal_cooldown_days"": 8, ""spike_lookback"": 90, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.3, ""warm_ret_min"": -0.01, ""warm_vol_ratio"": 0.75}"
601117,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_10,10,87.953709,87.953709,4,1.000000,0.078800,-0.005275,14.938389,0.000000,0.000000,3,1.000000,0.062700,-0.007033,8.914692,0.000000,0.000000,86.157718,1,1.000000,0.127100,0.000000,25.420000,0.000000,0.000000,80.578859,ok,,,fixed_15,15,6,0.666667,0.024733,-0.034483,0.717255,0.000000,0.000000,51.614777,4,1.000000,0.089000,-0.005275,16.872038,0.000000,0.000000,87.953709,2,0.000000,-0.103800,-0.092900,-1.117330,0.000000,0.000000,-21.744370,-36.338932,-102.323229,vwap_tradable_v1,"{""ma_pull_high"": 1.0, ""ma_pull_low"": 0.8, ""maxlen_max"": 17, ""maxrun_max"": 9, ""rate_min"": 25, ""sellpct_max"": 55}"
002978,ma_base_breakout,24,0.300000,ok,,,default,fixed_10,10,80.578859,80.578859,1,1.000000,0.051000,-0.008900,5.730337,0.000000,0.000000,1,1.000000,0.051000,-0.008900,5.730337,0.000000,0.000000,80.578859,,,,,,,,,ok,,,fixed_10,10,3,0.666667,0.022067,-0.055167,0.400000,0.000000,0.000000,44.191051,2,1.000000,0.081850,-0.006100,13.418033,0.000000,0.000000,83.842282,1,0.000000,-0.097500,-0.153300,-0.636008,0.000000,0.000000,-22.601180,-36.387808,,vwap_tradable_v1,"{""below_days_min"": 40, ""breakout_recent_days"": 4, ""long_ma"": 180, ""ma5_rising_min"": 4, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
603500,volume_base_breakout,24,0.300000,ok,,,long_quiet_box,fixed_10,10,68.199282,68.199282,6,0.666667,0.057033,-0.037833,1.507489,0.000000,0.000000,4,0.750000,0.097150,-0.033850,2.870015,0.000000,0.000000,74.803783,2,0.500000,-0.023200,-0.045800,-0.506550,0.000000,0.000000,9.709531,ok,,,fixed_10,10,2,0.500000,0.013200,-0.051100,0.258317,0.000000,0.000000,31.733867,1,1.000000,0.063700,-0.013900,4.582734,0.000000,0.000000,80.578859,1,0.000000,-0.037300,-0.088300,-0.422424,0.000000,0.000000,-15.183259,-36.465415,-24.892790,vwap_tradable_v1,"{""amount_spike_ratio"": 2.0, ""base_ceiling"": 1.24, ""base_floor"": 0.85, ""base_max_days"": 100, ""base_min_days"": 35, ""base_range_max"": 0.25, ""breakout_max_extension"": 1.12, ""breakout_near_high"": 0.96, ""dry_ratio"": 0.55, ""signal_cooldown_days"": 10, ""spike_lookback"": 120, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.18, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 0.9}"
002976,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_10,10,78.956927,78.956927,3,1.000000,0.049500,-0.018967,2.609842,0.000000,0.000000,2,1.000000,0.040150,-0.021700,1.850230,0.000000,0.000000,68.168434,1,1.000000,0.068200,-0.013500,5.051852,0.000000,0.000000,80.578859,ok,,,fixed_5,5,14,0.642857,0.005057,-0.037414,0.135166,0.000000,0.000000,42.490116,10,0.900000,0.029950,-0.018590,1.611081,0.000000,0.000000,69.330087,4,0.000000,-0.057175,-0.084475,-0.676827,0.000000,0.000000,-15.430428,-36.466811,-96.009287,vwap_tradable_v1,"{""ma_pull_high"": 0.99, ""ma_pull_low"": 0.8200000000000001, ""maxlen_max"": 22, ""maxrun_max"": 7, ""rate_min"": 35, ""sellpct_max"": 45}"
301091,volume_base_breakout,24,0.300000,ok,,,strict_two_month_box,fixed_60,60,83.842282,83.842282,2,1.000000,0.081300,0.000000,16.260000,0.000000,0.000000,1,1.000000,0.021100,0.000000,4.220000,0.000000,0.000000,66.128859,1,1.000000,0.141500,0.000000,28.300000,0.000000,0.000000,80.578859,ok,,,fixed_60,60,5,0.600000,0.027480,-0.123740,0.222079,0.000000,0.000000,47.271534,3,1.000000,0.180300,0.000000,36.060000,0.000000,0.000000,86.157718,2,0.000000,-0.201750,-0.309350,-0.652174,0.000000,0.000000,-19.418587,-36.570748,-99.997446,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.3399999999999999, ""base_floor"": 0.87, ""base_max_days"": 110, ""base_min_days"": 35, ""base_range_max"": 0.39, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.9, ""dry_ratio"": 0.55, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 2.4, ""warm_ret_max"": 0.28, ""warm_ret_min"": -0.01, ""warm_vol_ratio"": 0.95}"
001382,activity_breakout,24,0.300000,ok,,,classic_capped,fixed_5,5,32.458274,32.458274,11,0.545455,-0.006500,-0.049591,-0.131072,0.000000,0.000000,8,0.625000,0.004300,-0.039987,0.107534,0.000000,0.000000,39.122232,3,0.333333,-0.035300,-0.075200,-0.469415,0.000000,0.000000,1.160643,ok,,,fixed_20,20,2,0.500000,-0.063400,-0.105800,-0.599244,0.000000,0.000000,-4.153937,1,1.000000,0.038600,-0.025800,1.496124,0.000000,0.000000,62.359479,1,0.000000,-0.165400,-0.185800,-0.890205,0.000000,0.000000,-23.872164,-36.612211,-25.032807,vwap_tradable_v1,"{""big_bull_line"": 8.5, ""max_close_ret"": 10.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 8, ""strong_line"": 4.0, ""x15_multiplier"": 1.0}"
001308,volume_base_breakout,24,0.300000,ok,,,case_301511_broad,fixed_20,20,39.960730,39.960730,34,0.529412,0.006832,-0.051588,0.132440,0.000000,0.000000,24,0.541667,0.002958,-0.058354,0.050696,0.000000,0.000000,37.982648,10,0.500000,0.016130,-0.035350,0.456294,0.000000,0.000000,44.646152,ok,,,fixed_60,60,2,0.500000,-0.037700,-0.104500,-0.360766,0.000000,0.000000,3.188454,1,1.000000,0.024500,-0.013100,1.870229,0.000000,0.000000,57.180004,1,0.000000,-0.099900,-0.195900,-0.509954,0.000000,0.000000,-21.970911,-36.772276,-66.617063,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.26, ""base_floor"": 0.81, ""base_max_days"": 115, ""base_min_days"": 50, ""base_range_max"": 0.27, ""breakout_max_extension"": 1.11, ""breakout_near_high"": 0.98, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 10, ""spike_lookback"": 120, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 1.05}"
300562,volume_base_breakout,24,0.300000,ok,,,case_301511_cooldown,fixed_10,10,75.038153,75.038153,15,0.666667,0.066653,-0.033200,2.007631,0.000000,0.000000,11,0.545455,0.003991,-0.037655,0.105987,0.000000,0.000000,38.889028,4,1.000000,0.238975,-0.020950,11.406921,0.000000,0.000000,87.953709,ok,,,formula_exit_or_5,5,10,0.500000,0.005200,-0.019170,0.271257,0.000000,0.000000,38.255967,7,0.714286,0.021914,-0.007157,3.061876,0.000000,0.000000,64.431672,3,0.000000,-0.033800,-0.047200,-0.716102,0.000000,0.000000,-9.322791,-36.782186,-97.276500,vwap_tradable_v1,"{""amount_spike_ratio"": 2.4, ""base_ceiling"": 1.3199999999999998, ""base_floor"": 0.83, ""base_max_days"": 115, ""base_min_days"": 30, ""base_range_max"": 0.41000000000000003, ""breakout_max_extension"": 1.05, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 15, ""spike_lookback"": 70, ""spike_ratio"": 2.8, ""warm_ret_max"": 0.18, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 1.05}"
600592,ma_base_breakout,24,0.300000,ok,,,strict_120_180,fixed_15,15,72.428859,72.428859,1,1.000000,0.040200,-0.012000,3.350000,0.000000,0.000000,1,1.000000,0.040200,-0.012000,3.350000,0.000000,0.000000,72.428859,,,,,,,,,ok,,,formula_exit_or_5,5,7,0.714286,-0.003829,-0.031014,-0.123445,0.000000,0.000000,35.633635,5,1.000000,0.024360,-0.006060,4.019802,0.000000,0.000000,76.601141,2,0.000000,-0.074300,-0.093400,-0.795503,0.000000,0.000000,-20.135234,-36.795224,,vwap_tradable_v1,"{""below_days_min"": 25, ""breakout_recent_days"": 6, ""long_ma"": 180, ""ma5_rising_min"": 8, ""mid_ma"": 120, ""price_top_buffer"": 1.06, ""short_ma"": 10}"
002627,volume_base_breakout,24,0.300000,ok,,,default_broad,fixed_15,15,71.714308,71.714308,33,0.696970,0.048788,-0.038048,1.282255,0.000000,0.000000,23,0.608696,0.018457,-0.034326,0.537682,0.000000,0.000000,50.177541,10,0.900000,0.118550,-0.046610,2.543446,0.000000,0.000000,84.016909,ok,,,formula_exit_or_20,20,5,0.400000,0.013200,-0.035380,0.373092,0.000000,0.000000,34.886602,3,0.666667,0.058267,-0.014067,4.142180,0.000000,0.000000,76.157718,2,0.000000,-0.054400,-0.067350,-0.807721,0.000000,0.000000,-20.196322,-36.827706,-104.213231,vwap_tradable_v1,"{""amount_spike_ratio"": 2.4, ""base_ceiling"": 1.4, ""base_floor"": 0.84, ""base_max_days"": 115, ""base_min_days"": 45, ""base_range_max"": 0.39, ""breakout_max_extension"": 1.12, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.39999999999999997, ""signal_cooldown_days"": 15, ""spike_lookback"": 70, ""spike_ratio"": 2.4, ""warm_ret_max"": 0.2, ""warm_ret_min"": -0.01, ""warm_vol_ratio"": 1.0}"
603811,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_60,60,73.366184,73.366184,4,1.000000,0.094150,-0.086975,1.082495,0.000000,0.000000,3,1.000000,0.094500,-0.089900,1.051168,0.000000,0.000000,71.413558,1,1.000000,0.093100,-0.078200,1.190537,0.000000,0.000000,66.531544,ok,,,formula_exit_or_15,15,12,0.583333,-0.001483,-0.026475,-0.056028,0.000000,0.000000,36.478195,8,0.875000,0.025275,-0.000937,5.055000,0.000000,0.000000,76.572064,4,0.000000,-0.055000,-0.077550,-0.709220,0.000000,0.000000,-15.592390,-36.887989,-82.123934,vwap_tradable_v1,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.68, ""maxlen_max"": 16, ""maxrun_max"": 8, ""rate_min"": 25, ""sellpct_max"": 40}"
300765,volume_base_breakout,24,0.300000,ok,,,strict_two_month_box,fixed_5,5,80.578859,80.578859,1,1.000000,0.061600,0.000000,12.320000,0.000000,0.000000,1,1.000000,0.061600,0.000000,12.320000,0.000000,0.000000,80.578859,,,,,,,,,ok,,,formula_exit_or_5,5,7,0.714286,0.009443,-0.065329,0.144544,0.000000,0.000000,43.609297,5,1.000000,0.061340,-0.017180,3.570431,0.000000,0.000000,87.273295,2,0.000000,-0.120300,-0.185700,-0.647819,0.000000,0.000000,-19.396813,-36.969562,,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.2, ""base_floor"": 0.83, ""base_max_days"": 85, ""base_min_days"": 20, ""base_range_max"": 0.37, ""breakout_max_extension"": 1.11, ""breakout_near_high"": 0.96, ""dry_ratio"": 0.35, ""signal_cooldown_days"": 12, ""spike_lookback"": 90, ""spike_ratio"": 2.8, ""warm_ret_max"": 0.26, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 0.95}"
